"id","no","province","district","village_name","latitude","longitude","area_square_meter","hectares","shape_length","population"
26674,25166,"Paktika","Gomal","Ghami Kalay","32.699640","68.790470","0.00000000","0.00000000","0.00000000",11428
156,9132,"Ghazni","Andar","Abdurrahim","33.290990","68.399500","715.62302400","71562.30240000","1.30813216",25650
164,24720,"Nimroz","Zaranj","Abdurrahman Kargud","31.045800","61.878010","754.75205360","75475.20536000","1.56277465",11673
166,25607,"Paktika","Waza Khwa","Abdurrahman Kor","32.207290","68.465690","1768.63053300","176863.05330000","2.03341565",35248
174,18847,"Kandahar","Zhari","Abdurrazaq","31.511390","65.379100","665.19658040","66519.65804000","1.22312281",3256
177,23492,"Nangarhar","Bihsud","Abdyan","34.449590","70.477590","312.38392920","31238.39292000","1.17639843",48668
183,19213,"Kapisa","Nijrab","Abekhel","35.086590","69.592580","612.24015730","61224.01573000","1.12318118",5733
191,805,"Badakhshan","Kishim","Abi Jeem","36.728820","70.143250","777.29918900","77729.91890000","1.44383520",18607
193,15213,"Hirat","Koshk","Ab-i-Barik","34.737560","62.421970","2909.98550700","290998.55070000","2.78816264",13269
202,1949,"Badghis","Ab Kamari","Ab-i-Kamari","35.086890","63.068410","1817.25136500","181725.13650000","2.26428041",1317
206,14755,"Hirat","Gulran","Ab-i-Safed (2)","34.976900","61.615310","6078.11997700","607811.99770000","4.58534401",7246
217,2334,"Badghis","Muqur","Abla-i-Miranza'i","35.047700","63.296010","1133.06435400","113306.43540000","2.28109152",1283
220,20137,"Kunar","Khas Kunar","Abo Tanga","34.567500","70.901300","365.88482180","36588.48218000","1.01811128",13453
227,8402,"Faryab","Gurziwan","Abparan","35.564330","65.062650","1875.29643200","187529.64320000","2.34748804",14980
235,20096,"Kunar","Ghaziabad","Abragal","35.145890","71.358090","556.17890890","55617.89089000","1.13044162",44514
238,19830,"Khost","Tani","Abrahamgul Kalay","33.271490","69.800390","489.76283030","48976.28303000","1.16355236",4615
251,165,"Badakhshan","Argo","Absiti","37.152340","70.516460","1031.65695800","103165.69580000","1.88035696",42264
252,4298,"Bamyan","Bamyan","Abtu","34.874790","67.532190","1900.36246200","190036.24620000","2.26187725",2931
257,20092,"Kunar","Ghaziabad","Acagal","35.142900","71.392700","556.17890890","55617.89089000","1.13044162",37737
258,18308,"Kandahar","Shah Wali Kot","Acakzo Soznay","31.902500","65.758190","3228.84419200","322884.41920000","3.43499212",37028
264,28796,"Takhar","Hazar Sumuch","Acha","36.952400","69.551430","309.49392370","30949.39237000","0.96687974",38370
266,18886,"Kandahar","Zhari","Acekzi Sharqi","31.546990","65.360190","665.19658040","66519.65804000","1.22312281",23965
269,26577,"Panjsher","Khenj (Hese- Awal)","Achama","35.442990","69.696390","688.22045980","68822.04598000","1.16307650",32600
274,19964,"Kunar","Chapa Dara","Achanu","35.097390","70.698890","602.18654490","60218.65449000","1.12856881",14434
278,23386,"Nangarhar","Acheen","Achin (1)","34.079620","70.661200","451.01565850","45101.56585000","1.02199565",22413
284,25056,"Paktika","Dila","Adam","32.589610","68.098560","1523.87747800","152387.74780000","2.07142273",25375
289,1960,"Badghis","Bala Murghab","Adam Khan","35.255800","63.568390","4491.30951800","449130.95180000","4.10316880",9998
290,25783,"Paktika","Yahya Khel","Adam Kodali","32.957590","68.644170","335.79414660","33579.41466000","0.73294969",5231
293,27779,"Samangan","Dara-I-Sufi Payin","Adam Tash (3)","36.134530","67.300770","1707.98749800","170798.74980000","2.59041170",20246
304,24362,"Nimroz","Chahar Burjak","Aday","30.754050","61.826660","21864.30200000","2186430.20000000","6.34806529",11860
307,28421,"Sari Pul","Sari Pul","Adeh Nazrow","36.375990","66.186190","2036.97929700","203697.92970000","3.01235334",6009
310,26408,"Paktya","Zurmat","Adenkhel","33.449000","69.067990","1421.38646100","142138.64610000","1.84491038",31465
316,30797,"Zabul","Shamulzayi","Adin China","31.786720","67.867760","2911.66747200","291166.74720000","2.75162063",42748
322,3507,"Balkh","Chahar Bolak","Adineh Masjed","36.894070","66.703230","536.43219860","53643.21986000","1.58347117",21301
326,14085,"Hilmand","Nahri Sarraj","Adinzai","31.863200","64.666990","1542.71548500","154271.54850000","1.87399996",44987
331,19311,"Kapisa","Tagab","Adiza'i","34.883750","69.657190","528.33078950","52833.07895000","1.38654747",19093
336,30476,"Zabul","Qalat","Ado (Slemankhel)","32.108000","67.119700","1828.25815400","182825.81540000","2.06889671",42469
343,29524,"Uruzgan","Khas Uruzgan","Adozi(Lande Awparan)","33.095390","66.765500","2648.26497100","264826.49710000","3.07560370",2286
351,29358,"Uruzgan","Dihrawud","Aduza'i","32.553190","65.393690","1644.74035700","164474.03570000","2.34774298",29811
353,189,"Badakhshan","Argo","Afaqi","37.205790","70.429050","1031.65695800","103165.69580000","1.88035696",47511
361,1438,"Badakhshan","Tagab (Kishmi Bala)","Afghan Dara","36.475300","70.279770","1420.85637600","142085.63760000","1.66041897",49718
363,16148,"Jawzjan","Shibirghan","Afghan Tepa (1)","36.526290","65.795700","2263.56982100","226356.98210000","2.49238610",40706
372,16490,"Kabul","Kabul","Afshari Bala","34.536590","69.086900","353.36291780","35336.29178000","1.12081432",14828
373,16421,"Kabul","Kabul","Afshari Teba","34.464790","69.108190","353.36291780","35336.29178000","1.12081432",48219
383,11427,"Ghazni","Waghaz","Agar","33.457390","68.185990","417.07791640","41707.79164000","0.82963588",48414
393,24583,"Nimroz","Kang","Agha Mohd-nurkhan","31.196100","61.837600","1249.98218600","124998.21860000","2.32837591",24487
398,16804,"Kabul","Shakardara","Aghale Shaykhu","34.674600","69.027190","320.68204150","32068.20415000","1.01104173",28601
402,9717,"Ghazni","Jaghuri","Aghele Kaka","32.929860","67.523680","2136.83386600","213683.38660000","2.49381861",13003
408,9581,"Ghazni","Gelan","Aghele Qasem","32.902260","67.397570","1113.07842900","111307.84290000","1.84762882",35730
409,9576,"Ghazni","Gelan","Aghele Qurban","32.889890","67.383600","1113.07842900","111307.84290000","1.84762882",11361
418,1433,"Badakhshan","Tagab (Kishmi Bala)","Aghon","36.459400","70.298510","1420.85637600","142085.63760000","1.66041897",40739
422,24761,"Nuristan","Kamdesh","Agro","35.405600","71.315280","1220.19974900","122019.97490000","1.82902174",19587
423,3163,"Baghlan","Nahrin","Agli","36.062890","68.935090","946.05464200","94605.46420000","1.48566098",3316
430,2917,"Baghlan","Dushi","Ahangar","35.604240","68.703240","1902.11455000","190211.45500000","2.76820789",15392
445,20196,"Kunar","Khas Kunar","Ahangaro Kala","34.675800","70.933290","365.88482180","36588.48218000","1.01811128",1989
462,5216,"Bamyan","Waras","Ahengaro","34.155990","66.981600","2969.25806500","296925.80650000","3.02383066",19498
473,30699,"Zabul","Shahjoy","Ahmad Kala","32.587160","67.561380","1721.10491200","172110.49120000","2.12445070",39385
83,13569,"Hilmand","Garmser","Abdul Ghyas Kor","31.043390","64.236290","10344.98330000","1034498.33000000","4.37815374",42028
87,25278,"Paktika","Mata Khan","Abdul Kala (1)","33.272890","68.868700","407.36035690","40736.03569000","0.79959326",27898
95,23198,"Maydan Wardak","Saydabad","Abdul Muhayuddin","33.780000","68.510000","1123.81610400","112381.61040000","1.90142804",40878
99,30183,"Zabul","Kakar","Abdul Salam","32.772190","67.029970","1080.88974300","108088.97430000","1.73126371",45605
104,13619,"Hilmand","Garmser","Abdulalam Kalay","31.229390","64.204990","10344.98330000","1034498.33000000","4.37815374",45541
107,24406,"Nimroz","Chakhansur","Abdulhamid","31.195590","62.171310","9699.89876300","969989.87630000","5.44154943",5130
109,27208,"Parwan","Shinwari","Abdulkarimkhel","35.128090","69.056280","723.05066530","72305.06653000","1.38554439",45716
1,28918,"Takhar","Rustaq","Ab Bazan","36.935090","69.944990","1939.02976100","193902.97610000","2.13557420",4963
114,25156,"Paktika","Gomal","Abdullah","32.658780","68.781940","4078.43259300","407843.25930000","3.28619789",5336
121,14241,"Hilmand","Nawa-I- Barak Zayi","Abdullah Kalay","31.305290","64.255500","2505.24127400","250524.12740000","3.59368072",42801
125,30202,"Zabul","Kakar","Abdullah Kalay (2)","32.812050","67.038020","1080.88974300","108088.97430000","1.73126371",28130
129,14080,"Hilmand","Nahri Sarraj","Abdullah Kor","31.845800","64.605690","1542.71548500","154271.54850000","1.87399996",30592
137,25756,"Paktika","Yahya Khel","Abdullahkhan Kala","32.859060","68.574700","335.79414660","33579.41466000","0.73294969",1605
138,24509,"Nimroz","Kang","Abdullahkhan (1)","31.106390","61.873310","1249.98218600","124998.21860000","2.32837591",38627
149,24559,"Nimroz","Kang","Abdulwahedkhan","31.170000","61.809000","1249.98218600","124998.21860000","2.32837591",347
152,24480,"Nimroz","Kang","Abdulzaher","31.067900","61.862700","1249.98218600","124998.21860000","2.32837591",38985
161,21129,"Laghman","Qarghayi","Abdurrahimzi","34.444490","69.901890","956.79783450","95679.78345000","1.76341491",23838
162,24492,"Nimroz","Kang","Abdurrahman (3)","31.086600","61.839400","1249.98218600","124998.21860000","2.32837591",2623
170,30947,"Zabul","Shamulzayi","Abdurrahmankhel Karez","32.089130","67.796830","2911.66747200","291166.74720000","2.75162063",33742
173,9235,"Ghazni","Andar","Abdurrashid","33.376890","68.495090","715.62302400","71562.30240000","1.30813216",4010
188,2389,"Badghis","Qadis","Abgarmak","34.704590","63.591400","3385.34990100","338534.99010000","3.48240524",20778
190,3545,"Balkh","Chahar Kint","Abi Dara","36.397770","67.234250","1039.70588700","103970.58870000","1.94749275",3363
198,2080,"Badghis","Ghormach","Ab-i-Garmak(2)","35.727990","63.878900","2083.25306000","208325.30600000","2.23458974",40145
200,2081,"Badghis","Ghormach","Ab-i-Garmak(1)","35.732990","63.828190","2083.25306000","208325.30600000","2.23458974",3925
208,3564,"Balkh","Chahar Kint","Ab-i-Tal","36.482810","67.222270","1039.70588700","103970.58870000","1.94749275",13533
210,15405,"Hirat","Obe","Abkhana","34.183500","63.185810","2634.48798300","263448.79830000","2.76860400",17954
212,21375,"Logar","Charkh","Abjoshe Pa'in","33.850790","68.868800","282.64022010","28264.02201000","0.78586605",7974
218,438,"Badakhshan","Darwazbala","Ablun","38.127880","71.291690","1330.19366400","133019.36640000","2.41200494",20894
222,17919,"Kandahar","Maruf","Abo Kala","31.622490","67.226100","3190.97530100","319097.53010000","3.44291338",21596
231,12426,"Ghor","Pasaband","Ab-paran","33.348290","64.657590","4537.04780800","453704.78080000","4.00291050",31943
239,28090,"Sari Pul","Balkhab","Abraw","35.695100","66.877970","2973.64378200","297364.37820000","2.91487710",26915
246,9917,"Ghazni","Jaghuri","Abroshan","33.125450","67.334490","2136.83386600","213683.38660000","2.49381861",40772
255,4506,"Bamyan","Panjab","Abtugak","34.386410","67.214040","1895.78632700","189578.63270000","2.99211860",7462
259,19707,"Khost","Spira","Acarkhel","33.138700","69.505000","493.63459070","49363.45907000","1.08265351",33529
260,30590,"Zabul","Shahjoy","Aceka","32.471490","67.188490","1721.10491200","172110.49120000","2.12445070",18721
263,18882,"Kandahar","Zhari","Acekzi Gharbi","31.543290","65.295200","665.19658040","66519.65804000","1.22312281",25203
265,3886,"Balkh","Kishindih","Acha Mily","36.115670","66.976520","1228.42472500","122842.47250000","2.35435398",39019
270,5075,"Bamyan","Waras","Achamazar","34.084360","66.819060","2969.25806500","296925.80650000","3.02383066",13237
271,20075,"Kunar","Dara-I-Pech","Achalak Bandeh","35.046000","70.984090","560.49548290","56049.54829000","1.14139180",2915
276,8887,"Faryab","Qaysar","Achek","35.816740","64.189810","2502.48809700","250248.80970000","2.87578967",33939
277,2353,"Badghis","Muqur","Acheshka","35.150300","63.057500","1133.06435400","113306.43540000","2.28109152",14920
282,20164,"Kunar","Khas Kunar","Ada Paty","34.599210","71.039320","365.88482180","36588.48218000","1.01811128",24626
283,23894,"Nangarhar","Khogayani","Adadkhel","34.259700","70.213490","655.00831890","65500.83189000","1.61419339",18357
285,16925,"Kabul","Surobi","Adam Ceray","34.712280","69.813900","1251.45297200","125145.29720000","2.31110126",43915
287,21497,"Logar","Mohammad Agha","Adam Khail","34.138890","69.139010","1035.08103300","103508.10330000","1.63297185",24203
291,27760,"Samangan","Dara-I-Sufi Payin","Adam Tash (1)","36.110230","67.306620","1707.98749800","170798.74980000","2.59041170",17881
298,11321,"Ghazni","Rashidan","Adamkhel","33.698490","68.200490","394.09053880","39409.05388000","0.90364711",32223
308,27381,"Parwan","Surkhi Parsa","Adel","34.778420","68.559930","1164.35200300","116435.20030000","1.84946439",46556
315,25115,"Paktika","Gayan","Adghala","33.005700","69.407100","235.94585870","23594.58587000","0.61859484",46651
319,13735,"Hilmand","Kajaki","Adina","32.389390","65.206190","1975.93375400","197593.37540000","2.67956830",49172
330,16972,"Kandahar","Arghandab","Adirah","31.677800","65.604290","578.84493620","57884.49362000","1.17472196",17224
333,30477,"Zabul","Qalat","Ado","32.111100","67.149590","1828.25815400","182825.81540000","2.06889671",21292
342,17850,"Kandahar","Maruf","Adozay","31.550200","67.199200","3190.97530100","319097.53010000","3.44291338",37977
346,14474,"Hirat","Adraskan","Adraskan","33.650000","62.266700","10070.22117000","1007022.11700000","6.80518196",31586
352,20229,"Kunar","Narang","Adwal","34.849560","71.066640","195.14910750","19514.91075000","0.65953505",1175
360,20721,"Kunduz","Qalay-I- Zal","Afghan Mazar","36.949830","68.584430","2062.85003000","206285.00300000","2.10089967",41870
364,16153,"Jawzjan","Shibirghan","Afghan Tepa (2)","36.545600","65.799390","2263.56982100","226356.98210000","2.49238610",18328
371,16483,"Kabul","Kabul","Afshari Nanakchi","34.530500","69.114490","353.36291780","35336.29178000","1.12081432",13390
374,19032,"Kapisa","Hisa-i-Duwumi Kohistan","Aftabachi","35.085880","69.338780","57.54753245","5754.75324500","0.42552209",14645
380,16142,"Jawzjan","Shibirghan","Afzal Khan","36.451230","65.805870","2263.56982100","226356.98210000","2.49238610",19222
386,12713,"Ghor","Saghar","Agej","33.606700","63.397600","2643.74504000","264374.50400000","3.12402211",20168
392,3600,"Balkh","Chimtal","Agha Mohd Bai","36.560520","66.646130","1724.58616600","172458.61660000","2.54049929",35607
395,29244,"Uruzgan","Chora","Aghajan","32.734760","66.213700","3005.99455300","300599.45530000","3.64031944",10043
400,6610,"Daykundi","Miramor","Aghelak","33.841000","66.576590","2363.07096400","236307.09640000","2.85112247",39009
405,10050,"Ghazni","Jaghuri","Aghele Mawla","33.229510","67.453710","2136.83386600","213683.38660000","2.49381861",24784
410,30254,"Zabul","Kakar","Aghele Sultan","32.884670","67.412000","1080.88974300","108088.97430000","1.73126371",35854
415,12484,"Ghor","Pasaband","Aghighol","33.478870","65.164690","4537.04780800","453704.78080000","4.00291050",38755
420,21192,"Laghman","Qarghayi","Aghrabat","34.542490","70.236200","956.79783450","95679.78345000","1.76341491",48254
428,21998,"Maydan Wardak","Hisa-I- Awali Bihsud","Ahanfolad","34.369090","68.123090","1575.97127300","157597.12730000","2.02800873",39719
431,3196,"Baghlan","Puli Hisar","Ahangaran","35.611920","69.490030","888.79957810","88879.95781000","1.54583925",9710
443,10941,"Ghazni","Nawur","Ahangari","34.087170","67.924400","5234.49395400","523449.39540000","4.13437227",20184
2,29722,"Uruzgan","Tirin Kot","Ab Burdah","32.610210","65.784870","1765.96494000","176596.49400000","2.34130493",948
120,9563,"Ghazni","Gelan","Abdullah Kala (1)","32.874550","67.448880","1113.07842900","111307.84290000","1.84762882",13611
134,2425,"Badghis","Qadis","Abdullahkhan","34.788200","63.503810","3385.34990100","338534.99010000","3.48240524",48816
144,27869,"Samangan","Khuram Wa Sarbagh","Abdulmalek","35.928420","68.006810","2122.43057000","212243.05700000","2.64939472",14160
153,25090,"Paktika","Dila","Abdur Rahman Chambar","32.686590","68.115200","1523.87747800","152387.74780000","2.07142273",10107
159,21550,"Logar","Mohammad Agha","Abdurrahman","34.237590","69.253490","1035.08103300","103508.10330000","1.63297185",37086
168,23511,"Nangarhar","Chaparhar","Abdurrahmani","34.226390","70.396190","225.66045870","22566.04587000","0.68336400",10174
172,14051,"Hilmand","Nahri Sarraj","Abdurrashid Karez","31.802390","64.499690","1542.71548500","154271.54850000","1.87399996",32955
184,6491,"Daykundi","Khadir","Abegak","33.907780","65.806070","1583.15066400","158315.06640000","2.24216156",3838
192,14791,"Hirat","Gulran","Ab-i-Aref","35.121190","61.487200","6078.11997700","607811.99770000","4.58534401",17320
203,14760,"Hirat","Gulran","Ab-i-Safed (1)","34.991790","61.614500","6078.11997700","607811.99770000","4.58534401",39913
